# ==========================================================================
# HISPANIA-EXTENTS.csv  ->  Amenti.live/HISPANIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# HISPANIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-237847,Untitled,grid,rough,-6.0,41.0,-5.0,42.0,83.9,111.2,41.5,-5.5,1,https://pleiades.stoa.org/places/237847
pl-237848,Untitled,grid,rough,-7.0,41.0,-6.0,42.0,83.9,111.2,41.5,-6.5,2,https://pleiades.stoa.org/places/237848
pl-237849,Unnamed bridge,grid,rough,-7.0,41.0,-6.0,42.0,83.9,111.2,41.5,-6.5,2,https://pleiades.stoa.org/places/237849
pl-246187,Areva (river),grid,rough,-3.0,41.0,-2.0,42.0,83.9,111.2,41.5,-2.5,4,https://pleiades.stoa.org/places/246187
pl-246332,Chalybs (river),grid,rough,-2.0,41.0,-1.0,42.0,83.9,111.2,41.5,-1.5,1,https://pleiades.stoa.org/places/246332
pl-246666,Subi (river),grid,rough,0.0,41.0,1.0,42.0,83.9,111.2,41.5,0.5,2,https://pleiades.stoa.org/places/246666
pl-246610,Salo (river),extent,precise,-2.4479644,41.065665,-1.0610431,41.7781418,116.3,79.2,41.4212435237,-1.69922757524,1,https://pleiades.stoa.org/places/246610
pl-640269638,El Algarve,extent,precise,-8.9971152,36.9617105,-7.3933048,37.5291307,142.5,63.1,37.2506680476,-8.24487123367,1,https://pleiades.stoa.org/places/640269638
pl-266057,Tader (river),extent,precise,-2.6995385,37.9757224,-0.6382259,38.4141724,180.7,48.8,38.2226639921,-1.69194429284,1,https://pleiades.stoa.org/places/266057
pl-266059,Tagonios (river),extent,precise,-3.5825328,40.1281951,-2.4978233,40.8889735,92.2,84.6,40.6763365642,-2.81588531026,1,https://pleiades.stoa.org/places/266059
pl-269561,Untitled,extent,related,-0.6953,38.2396,0.107511,39.150204,70.1,101.3,38.7441996667,-0.341959666667,1,https://pleiades.stoa.org/places/269561
pl-269558,Untitled,extent,related,-0.5199747,38.9880745,0.073556,40.231686,51.3,138.3,39.610073375,-0.222125425,1,https://pleiades.stoa.org/places/269558
pl-265792,La Alcudia,extent,precise,-5.0469484,38.400496,-4.0879744,39.0842055,83.6,76.0,38.7540577548,-4.53724011685,1,https://pleiades.stoa.org/places/265792
pl-289174,Unnamed road,extent,related,-1.315291,34.879198,-0.565538,35.705063,68.4,91.8,35.2731076,-0.862981,1,https://pleiades.stoa.org/places/289174
pl-581247660,Guadalimar,extent,precise,-3.7427131,37.9856621,-2.5172265,38.4528179,107.4,51.9,38.2062721251,-3.13254743974,1,https://pleiades.stoa.org/places/581247660
pl-256512,Vettones,extent,precise,-6.5587555549,39.0718649302,-5.90059664069,39.9484583647,56.8,97.5,39.5253740526,-6.2500200227,1,https://pleiades.stoa.org/places/256512
pl-236518,Limia (river),extent,precise,-8.837446,41.6820498,-7.5682358,42.1204159,105.4,48.7,41.8972486574,-8.18187466256,1,https://pleiades.stoa.org/places/236518
pl-256012,Baeturia Turdulorum,extent,precise,-5.79994544014,38.427982782,-4.77344596223,38.92481424,89.4,55.2,38.676398511,-5.28669570119,1,https://pleiades.stoa.org/places/256012
pl-236712,Vettonia,extent,precise,-6.42239529947,40.8091654109,-5.00804367761,41.1613256398,119.0,39.2,41.0168239377,-5.7230668514,1,https://pleiades.stoa.org/places/236712
pl-236421,Celadus (river),extent,precise,-8.7920794,41.5056804,-7.7595308,41.8813011,86.0,41.8,41.6653256418,-8.23813859736,1,https://pleiades.stoa.org/places/236421
pl-265877,Contestania (region),extent,precise,-1.10341660496,38.0622869617,-0.621575751277,38.7707714762,42.2,78.8,38.4282302524,-0.879814039831,1,https://pleiades.stoa.org/places/265877
pl-256502,Urius (river),extent,precise,-6.9872527,37.2074365,-6.5403127,37.8040218,39.6,66.3,37.5772967022,-6.82528913918,1,https://pleiades.stoa.org/places/256502
pl-400879977,Guadarmes (river),extent,precise,-5.0718307,38.3674224,-4.404214,38.7612469,58.2,43.8,38.5718062907,-4.72607310309,1,https://pleiades.stoa.org/places/400879977
pl-277842,Untitled,grid,rough,-6.0,35.5,-5.5,36.0,45.3,55.6,35.75,-5.75,4,https://pleiades.stoa.org/places/277842
pl-277843,Untitled,grid,rough,-6.0,35.5,-5.5,36.0,45.3,55.6,35.75,-5.75,4,https://pleiades.stoa.org/places/277843
pl-277844,Untitled,grid,rough,-6.0,35.5,-5.5,36.0,45.3,55.6,35.75,-5.75,4,https://pleiades.stoa.org/places/277844
pl-277845,Untitled,grid,rough,-6.0,35.5,-5.5,36.0,45.3,55.6,35.75,-5.75,4,https://pleiades.stoa.org/places/277845
pl-256418,Salsum (river),extent,precise,-4.8495612,37.5316415,-4.1008608,37.8318896,66.0,33.4,37.6981543631,-4.45494222134,1,https://pleiades.stoa.org/places/256418
pl-256202,Herdade da Chaminé,extent,precise,-7.967698,38.491157,-7.340042,38.843887,54.6,39.2,38.667522,-7.65387,1,https://pleiades.stoa.org/places/256202
pl-256218,Iberos/Luxia (river),extent,precise,-6.940474,37.2074365,-6.5295322,37.7245224,36.4,57.5,37.455212099,-6.66305777867,1,https://pleiades.stoa.org/places/256218
pl-265888,Edetania (region),extent,precise,-0.805389113977,39.4167951393,-0.418131835279,39.920051142,33.3,56.0,39.6796153965,-0.626311039138,1,https://pleiades.stoa.org/places/265888
pl-256021,Bastouloi/Poinoi,extent,precise,-5.37021478249,36.3707007963,-4.7605968728,36.6291102616,54.6,28.7,36.5042609098,-5.06722284773,1,https://pleiades.stoa.org/places/256021
pl-275723,Sokossioi,extent,precise,-5.32195545333,35.1318944113,-4.81370258249,35.4317064981,46.2,33.3,35.2688345672,-5.0755883229,1,https://pleiades.stoa.org/places/275723
