# ==========================================================================
# HISPANIA.csv  ->  Amenti.live/HISPANIA.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  hispania · Hispania · 38.50,-4.00 · 400 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-265955,Luque,quarry,pin,precise,37.559338,-4.276541,-330,300,107.4,0,https://pleiades.stoa.org/places/265955,
pl-268786,Consuegra Dam,dam,pin,precise,39.4296584275,-3.65505785632,-30,640,107.6,0,https://pleiades.stoa.org/places/268786,
pl-694916886,Guadalferza,settlement|fort,pin,precise,39.4573248524,-3.80897531592,640,2100,107.7,0,https://pleiades.stoa.org/places/694916886,
pl-265853,Castra Postumiana?,fort,pin,precise,37.680842,-4.679851,-330,-30,108.8,0,https://pleiades.stoa.org/places/265853,
pl-266073,Tugiensis Saltus,mountain|label,pin,precise,38.0816371391,-2.86613113277,-330,2099,109.3,0,https://pleiades.stoa.org/places/266073,
pl-265925,Iliturgicola,settlement,pin,precise,37.511643,-4.148005,-30,300,110.7,0,https://pleiades.stoa.org/places/265925,
pl-267285,Untitled,bridge,pin,precise,37.929107,-2.952102,-30,1453,111.4,0,https://pleiades.stoa.org/places/267285,
pl-265945,El Laderón,settlement,pin,precise,37.540948,-4.373006,-330,300,111.5,0,https://pleiades.stoa.org/places/265945,
pl-266003,Plaza de Armas,settlement,pin,precise,37.56834,-4.471493,-330,300,111.5,0,https://pleiades.stoa.org/places/266003,
pl-265876,Consabura/Consabrum,settlement,pin,precise,39.460299,-3.606772,-330,2099,112.1,0,https://pleiades.stoa.org/places/265876,
pl-266518,Untitled,aqueduct,wash,related,39.460299,-3.606772,-30,640,112.1,0,https://pleiades.stoa.org/places/266518,
pl-256499,Ulia (Fidentia),settlement,pin,precise,37.648657,-4.698889,-330,640,112.7,0,https://pleiades.stoa.org/places/256499,
pl-256012,Baeturia Turdulorum,region|label,pin,precise,38.676398511,-5.28669570119,-30,300,113.5,0,https://pleiades.stoa.org/places/256012,
pl-265967,Marruca,settlement,pin,precise,37.595765,-4.602629,-30,300,113.6,0,https://pleiades.stoa.org/places/265967,
pl-265882,Ebura,settlement,pin,precise,37.463838,-3.924959,-30,300,115.4,0,https://pleiades.stoa.org/places/265882,
pl-265969,Mentesa,settlement,pin,precise,38.692191,-2.694845,-330,300,115.4,0,https://pleiades.stoa.org/places/265969,
pl-256310,Montilla,settlement,pin,precise,37.589656,-4.638241,-30,300,115.6,0,https://pleiades.stoa.org/places/256310,
pl-267279,Unnamed Bridge,bridge,wash,related,37.5990734119,-4.6704086842,-30,640,116.1,0,https://pleiades.stoa.org/places/267279,
