key,name,kind,tier,lat,lon,km,mentions,sources,in,matched_as,unsearchable_forms,uri,first_seen
pl-928443165,Nisaki,fort|wall (defensive)|acropolis|archaeological site,pin,37.57558,23.39025,54.2,0,0,,,0,https://pleiades.stoa.org/places/928443165,
pl-570509,Nomia (mountain),mountain|map label location,pin,37.41587,21.96582,167.4,0,0,,,0,https://pleiades.stoa.org/places/570509,
pl-570510,Nonakris,settlement,pin,38.01442,22.2412,130.3,0,0,,,0,https://pleiades.stoa.org/places/570510,
pl-335229932,Northern sanctuary at Kythnos,sanctuary (religious center),pin,37.40857,24.39485,86.8,0,0,,,0,https://pleiades.stoa.org/places/335229932,
pl-753898783,Northwest Building,building,pin,37.97194,23.72523,1.3,0,0,,,0,https://pleiades.stoa.org/places/753898783,
pl-610659128,Ntourmiza Corinth Aqueduct arches,aqueduct,pin,37.7619,22.5859,103.2,0,0,,,0,https://pleiades.stoa.org/places/610659128,
pl-145651853,Nymphaion in the Athenian Agora,fountain,pin,37.97408,23.72402,1.1,0,0,,,0,https://pleiades.stoa.org/places/145651853,
pl-580037,Oai,settlement|deme (Athenian),pin,37.98599,23.88572,13.9,0,0,,,1,https://pleiades.stoa.org/places/580037,
pl-540965,Oche (mountain),mountain,pin,38.05993,24.46663,65.3,0,0,,,6,https://pleiades.stoa.org/places/540965,
pl-832198698,Odeion of Agrippa,odeon,pin,37.97507,23.72315,1.0,0,0,,,4,https://pleiades.stoa.org/places/832198698,
pl-44151680,Odeion of Perikles,odeon,pin,37.97041,23.72868,1.5,0,0,,,4,https://pleiades.stoa.org/places/44151680,
pl-154745711,Odeon of Herodes Atticus,odeon,pin,37.97082,23.72461,1.5,0,0,,,0,https://pleiades.stoa.org/places/154745711,
pl-580038,Oe?,settlement,pin,38.08337,23.64085,13.4,0,0,,,5,https://pleiades.stoa.org/places/580038,
pl-218651082,Oedipodia,spring,pin,38.32428,23.32432,51.7,0,0,,,0,https://pleiades.stoa.org/places/218651082,
pl-540967,Oeroe (river),"river, drainage",pin,38.22099,23.16058,56.2,0,0,,,0,https://pleiades.stoa.org/places/540967,
pl-540968,Oeta (mountain),mountain,pin,38.80438,22.26921,156.4,0,0,,,4,https://pleiades.stoa.org/places/540968,
pl-370424386,Ogas,acropolis,pin,37.61717,23.4118,49.3,0,0,,,1,https://pleiades.stoa.org/places/370424386,
pl-540969,Oiantheia/Euantheia?,settlement,pin,38.34214,22.191,140.1,0,0,,,0,https://pleiades.stoa.org/places/540969,
pl-599835,Oikonomos,settlement,pin,37.12932,25.25913,165.1,0,0,,,0,https://pleiades.stoa.org/places/599835,
pl-540972,Oineon,settlement,pin,38.40029,21.99357,158.4,0,0,,,0,https://pleiades.stoa.org/places/540972,
pl-580040,Oinoe (Attica),settlement (fortified)|archaeological site|deme (Athenian),pin,38.16868,23.44981,31.8,0,0,,,1,https://pleiades.stoa.org/places/580040,
pl-570519,Oinoe (Corinthia),settlement,pin,38.16711,23.45715,31.2,0,0,,,1,https://pleiades.stoa.org/places/570519,
pl-580039,Oinoe (Marathon),fort|settlement|deme (Athenian),pin,38.16699,23.94437,27.8,0,0,,,1,https://pleiades.stoa.org/places/580039,
pl-540975,Oinophyta?,settlement,pin,38.30629,23.63813,36.7,0,0,,,0,https://pleiades.stoa.org/places/540975,
pl-570523,Oinous (river),"river, drainage",pin,37.11021,22.44395,149.1,0,0,,,0,https://pleiades.stoa.org/places/570523,
pl-570525,Oion,settlement,pin,37.36549,22.39517,135.9,0,0,,,1,https://pleiades.stoa.org/places/570525,
pl-580041,Oion Dekeleikon,settlement,pin,38.14125,23.86642,21.3,0,0,,,0,https://pleiades.stoa.org/places/580041,
pl-540977,Oion?,settlement,pin,38.62896,23.05006,93.0,0,0,,,2,https://pleiades.stoa.org/places/540977,
pl-570527,Oitylos,settlement,pin,36.70506,22.3848,185.2,0,0,,,0,https://pleiades.stoa.org/places/570527,
pl-540978,Okaleia?,settlement,pin,38.35054,23.0481,72.0,0,0,,,0,https://pleiades.stoa.org/places/540978,
pl-415689443,Old Bouleuterion/Metroon,archive repository|synagogue|architectural complex|shrine,pin,37.97522,23.72207,1.1,0,0,,,0,https://pleiades.stoa.org/places/415689443,
pl-164552991,Old Temple of Athena Polias at Athens,temple,pin,37.9719,23.72628,1.3,0,0,,,0,https://pleiades.stoa.org/places/164552991,
pl-832255771,Older Parthenon,temple,pin,37.9715,23.72662,1.4,0,0,,,0,https://pleiades.stoa.org/places/832255771,
pl-832255772,Older Propylaea,gateway,pin,37.97174,23.7251,1.4,0,0,,,0,https://pleiades.stoa.org/places/832255772,
pl-589958,Oliaros (island),island,pin,36.99512,25.05653,160.7,0,0,,,0,https://pleiades.stoa.org/places/589958,
pl-540979,Olizon,settlement,pin,39.12808,23.21081,134.9,0,0,,,0,https://pleiades.stoa.org/places/540979,
pl-570529,Olmiai Pr.,"cape, promontory, promuntory",pin,38.061,23.039,60.9,0,0,,,0,https://pleiades.stoa.org/places/570529,
pl-540980,Olmones,ruin|settlement,pin,38.54184,23.0977,82.9,0,0,,,0,https://pleiades.stoa.org/places/540980,
pl-570530,Olygyrtos (mountain),mountain,pin,37.80656,22.38676,119.3,0,0,,,0,https://pleiades.stoa.org/places/570530,
pl-580042,Olympos (mountain),mountain,wash,37.875,23.875,17.7,0,0,,,2,https://pleiades.stoa.org/places/580042,
pl-540983,Olympos (mountain),mountain,wash,38.25,23.75,29.7,0,0,,,2,https://pleiades.stoa.org/places/540983,
pl-367412638,Omega House,townhouse,pin,37.97324,23.72419,1.2,0,0,,,0,https://pleiades.stoa.org/places/367412638,
pl-540984,Onchestos,settlement,pin,38.37327,23.15027,66.5,0,0,,,0,https://pleiades.stoa.org/places/540984,
pl-570532,Oneon (mountain),mountain,pin,37.86912,22.92895,71.2,0,0,,,0,https://pleiades.stoa.org/places/570532,
pl-540985,Onochonos (river),"river, drainage",pin,39.40854,21.95844,220.6,0,0,,,0,https://pleiades.stoa.org/places/540985,
pl-570534,Ophis (river),"river, drainage",wash,37.75,22.25,132.3,0,0,,,2,https://pleiades.stoa.org/places/570534,
pl-540986,Opous,settlement,pin,38.63064,23.04788,93.2,0,0,,,0,https://pleiades.stoa.org/places/540986,
pl-365374286,Oracular sanctuary at Oinoe,sanctuary (religious center),pin,38.15688,23.93264,26.3,0,0,,,0,https://pleiades.stoa.org/places/365374286,
pl-570535,Orchomenos (Arcadia),settlement,pin,37.72472,22.31536,127.3,0,0,,,2,https://pleiades.stoa.org/places/570535,
pl-540988,Oreos,settlement,pin,38.94978,23.09917,120.5,0,0,,,0,https://pleiades.stoa.org/places/540988,
pl-570536,Oresthasion,settlement,pin,37.34599,22.20651,151.5,0,0,,,0,https://pleiades.stoa.org/places/570536,
pl-540989,Orobiai,settlement,pin,38.82251,23.21431,103.4,0,0,,,0,https://pleiades.stoa.org/places/540989,
pl-580044,Oropos,settlement|port|settlement-modern,pin,38.31998,23.7902,37.8,0,0,,,0,https://pleiades.stoa.org/places/580044,
pl-540991,Ortha,settlement,pin,39.208,22.04589,199.7,0,0,,,0,https://pleiades.stoa.org/places/540991,
pl-570540,Oryx(is) (mountain),mountain,pin,37.83972,22.25222,130.4,0,0,,,0,https://pleiades.stoa.org/places/570540,
pl-573421,Ostrakina (mountain),unlocated|mountain,pin,37.64897,22.26633,133.6,0,0,,,0,https://pleiades.stoa.org/places/573421,
pl-540994,Othrys (mountain),mountain,pin,39.01694,22.70972,145.1,0,0,,,0,https://pleiades.stoa.org/places/540994,
pl-248247811,"Pagania Sanctuary (Aigies, Laconia)",sanctuary (religious center)|archaeological site,pin,36.79934,22.52031,169.5,0,0,,,0,https://pleiades.stoa.org/places/248247811,
pl-540997,Pagasaeus/Demetriacus Sinus,"water, open",pin,39.19994,23.02369,148.4,0,0,,,0,https://pleiades.stoa.org/places/540997,
pl-540998,Pagasai,settlement,pin,39.31084,22.9444,162.5,0,0,,,0,https://pleiades.stoa.org/places/540998,
pl-580046,Paiania Hypenerthen,settlement|deme (Athenian),pin,37.95851,23.8553,11.6,0,0,,,0,https://pleiades.stoa.org/places/580046,
pl-580047,Paiania Kathyperthen,settlement|deme (Athenian),pin,37.97463,23.84401,10.3,0,0,,,0,https://pleiades.stoa.org/places/580047,
pl-580048,Paionidai,settlement,pin,38.12313,23.72715,15.5,0,0,,,0,https://pleiades.stoa.org/places/580048,
pl-1001898,Palaia Epeiros,province,wash,37.5,22.5,120.6,0,0,,,0,https://pleiades.stoa.org/places/1001898,
pl-570545,Palaia/Pleiai,settlement,pin,36.87563,22.80255,147.8,0,0,,,0,https://pleiades.stoa.org/places/570545,
pl-580049,Palaikastro,"fort|fort, tower (deprecated)",pin,38.12383,23.54515,22.3,0,0,,,0,https://pleiades.stoa.org/places/580049,
pl-884693053,Palaiochora,settlement,pin,37.75085,23.48926,33.3,0,0,,,1,https://pleiades.stoa.org/places/884693053,
pl-599848,Palaiokastro,settlement,pin,37.453,25.39086,157.8,0,0,,,1,https://pleiades.stoa.org/places/599848,
pl-155598151,Palaiokastro,"settlement|fort, tower (deprecated)",pin,38.97639,21.90337,193.4,0,0,,,1,https://pleiades.stoa.org/places/155598151,
