key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-462283,Lipara (settlement),settlement,pin,38.46740,14.95396,-750,2100,0,5.4,https://pleiades.stoa.org/places/462283,
pl-407608949,Contrada Diana,cemetery,pin,38.46715,14.95373,,,0,5.4,https://pleiades.stoa.org/places/407608949,
pl-462284,Lipara (island),island,pin,38.46667,14.95000,-550,2100,0,5.7,https://pleiades.stoa.org/places/462284,
pl-462475,S. Calogero,bath,pin,38.47792,14.90982,-30,1999,0,8.2,https://pleiades.stoa.org/places/462475,
pl-462242,Hiera (Hephaistou) (island),island,pin,38.40420,14.96580,-550,2100,0,11.0,https://pleiades.stoa.org/places/462242,
pl-462076,Aeoliae (islands),archipelago,wash,38.57984,14.88258,-550,2100,0,13.5,https://pleiades.stoa.org/places/462076,
pl-837661672,Punta Milazzese,settlement,pin,38.62543,15.06342,-1400,2099,0,15.0,https://pleiades.stoa.org/places/837661672,
pl-462186,Didyme (island),island,pin,38.56245,14.84002,-330,2100,0,15.5,https://pleiades.stoa.org/places/462186,
pl-452324,Euonymus (island),island,pin,38.63750,15.06667,-550,2100,0,16.3,https://pleiades.stoa.org/places/452324,
pl-548145747,Withdrawn: Basiluzzo,island,pin,38.66352,15.11362,1700,2100,0,20.7,https://pleiades.stoa.org/places/548145747,
pl-452336,Hikesia Nesos/Basilidin (island),"island, label",pin,38.66310,15.16437,-330,2099,0,23.1,https://pleiades.stoa.org/places/452336,
pl-462231,Helikon? (river),river,wash,38.25000,15.25000,-30,300,0,35.2,https://pleiades.stoa.org/places/462231,
pl-462517,*Timetos (river),river,wash,38.25000,14.75000,-30,300,0,35.2,https://pleiades.stoa.org/places/462517,
pl-462160,Chydas? (river),river,wash,38.25000,14.75000,-30,300,0,35.2,https://pleiades.stoa.org/places/462160,
pl-946423790,Capo Graziano,archaeological-site,pin,38.55691,14.58830,1900,2099,0,36.3,https://pleiades.stoa.org/places/946423790,
pl-452455,Strongyle (island),island,pin,38.78900,15.21300,-30,2100,0,37.0,https://pleiades.stoa.org/places/452455,
pl-462379,Mylae,"settlement, port, isthmus",pin,38.21937,15.24038,-750,2100,0,37.5,https://pleiades.stoa.org/places/462379,
pl-462425,Phoenicusa (island),island,pin,38.56867,14.56670,-550,2100,0,38.4,https://pleiades.stoa.org/places/462425,
pl-462414,Patti Marina,villa,pin,38.14891,14.97236,-30,640,0,39.0,https://pleiades.stoa.org/places/462414,
pl-462220,Gioiosa Vecchia,settlement,pin,38.15074,14.93118,-750,-330,0,39.2,https://pleiades.stoa.org/places/462220,
pl-992102397,Gioiosa Guardia,settlement,pin,38.14973,14.93082,,,0,39.3,https://pleiades.stoa.org/places/992102397,
pl-937547558,Greek theater of Tyndaris,theatre,pin,38.14346,15.04239,-330,300,0,39.7,https://pleiades.stoa.org/places/937547558,
pl-462527,Tyndaris,"settlement, settlement-modern",pin,38.14272,15.04456,-550,2100,0,39.8,https://pleiades.stoa.org/places/462527,
pl-462466,Reilla,villa,pin,38.18686,15.29099,-30,1999,0,43.0,https://pleiades.stoa.org/places/462466,
pl-863833176,Via Valeria,road,wash,38.12743,15.14205,,,0,43.2,https://pleiades.stoa.org/places/863833176,
pl-462079,Agathyrnum,settlement,pin,38.16410,14.74901,-550,2100,0,43.2,https://pleiades.stoa.org/places/462079,
pl-462145,Castroreale S. Biagio,"villa, bath",pin,38.12743,15.14207,-30,640,0,43.2,https://pleiades.stoa.org/places/462145,
pl-462108,Bagnoli di S. Gregorio,"villa, bath",pin,38.15359,14.76611,-30,2099,0,43.5,https://pleiades.stoa.org/places/462108,
pl-462366,Monte S. Onofrio,fort-2,pin,38.14149,15.21086,-550,1999,0,43.8,https://pleiades.stoa.org/places/462366,
pl-462516,Thorax,settlement,pin,38.13154,15.18225,-330,-30,0,43.9,https://pleiades.stoa.org/places/462516,
pl-462384,Naulochos,station,pin,38.22170,15.37447,-330,300,0,44.9,https://pleiades.stoa.org/places/462384,
pl-462309,Melas (river),river,pin,38.13542,15.26405,-30,2099,0,46.5,https://pleiades.stoa.org/places/462309,
pl-462287,Longane,settlement,pin,38.08252,15.16805,-750,-330,0,48.6,https://pleiades.stoa.org/places/462287,
pl-462421,Phalakrion Akron,cape,pin,38.29780,15.52163,-30,2100,0,50.6,https://pleiades.stoa.org/places/462421,
pl-462062,Abakainon,"settlement, settlement-modern",pin,38.04959,15.09948,-330,2100,0,50.7,https://pleiades.stoa.org/places/462062,
pl-463576,Untitled,bridge,pin,38.10631,14.69556,-30,300,0,51.1,https://pleiades.stoa.org/places/463576,
pl-462471,Rometta,villa,pin,38.17056,15.41344,-550,1999,0,51.3,https://pleiades.stoa.org/places/462471,
pl-462288,Longanos (river),river,pin,38.04596,15.18886,-330,2099,0,53.0,https://pleiades.stoa.org/places/462288,
pl-816145903,Temple of Hercules,temple-2,pin,38.07598,14.69594,-330,-30,0,54.0,https://pleiades.stoa.org/places/816145903,
pl-462478,S. Marco d’Alunzio,quarry,pin,38.07191,14.70032,-30,300,0,54.2,https://pleiades.stoa.org/places/462478,
pl-462228,Haluntium,settlement,pin,38.07190,14.70031,-330,2100,0,54.2,https://pleiades.stoa.org/places/462228,
pl-462199,Erikodes/Ericusa (island),island,pin,38.54295,14.35284,-330,2100,0,56.4,https://pleiades.stoa.org/places/462199,
pl-462367,Monte Scurzi,settlement,pin,38.06110,14.66804,-750,-550,0,56.6,https://pleiades.stoa.org/places/462367,
pl-880325202,Sant'Agata di Militello,settlement-modern,pin,38.06786,14.63267,1700,2100,0,57.6,https://pleiades.stoa.org/places/880325202,
pl-888447551,Necropoli di San Placido,cemetery,pin,38.19911,15.55668,-550,2100,0,58.8,https://pleiades.stoa.org/places/888447551,
pl-842333631,Necropoli Orti della Maddalena,cemetery,pin,38.18406,15.54949,-330,2100,0,59.2,https://pleiades.stoa.org/places/842333631,
pl-462520,Traiectus,settlement,pin,38.26430,15.61165,-30,640,0,59.2,https://pleiades.stoa.org/places/462520,
pl-462538,Zancle/Messana,settlement,pin,38.19225,15.55663,-750,2100,0,59.2,https://pleiades.stoa.org/places/462538,
pl-499882358,Via Pompeia?,road,wash,38.19225,15.55663,-330,-30,0,59.2,https://pleiades.stoa.org/places/499882358,
pl-462440,Pistunina,villa,pin,38.14715,15.52901,-30,1999,0,60.4,https://pleiades.stoa.org/places/462440,
pl-462208,Fiumedinisi,settlement,pin,38.02584,15.38003,-750,640,0,62.1,https://pleiades.stoa.org/places/462208,
pl-452415,Regium Pr.,cape,pin,38.26586,15.65108,1700,2100,0,62.2,https://pleiades.stoa.org/places/452415,
pl-462416,Pelorus/Regium (promontory),cape,pin,38.26785,15.65308,-750,2100,0,62.3,https://pleiades.stoa.org/places/462416,
pl-916097591,"Santuario dei Tre Santi (Alfio, Filadelfio e Cirino)","church-2, monastery",pin,38.03319,14.59725,1200,2100,0,62.5,https://pleiades.stoa.org/places/916097591,
pl-462097,Apollonia,settlement,pin,38.03247,14.59565,-330,2100,0,62.7,https://pleiades.stoa.org/places/462097,
pl-452350,Kainys (promontory),cape,pin,38.23124,15.63554,-30,1918,0,62.8,https://pleiades.stoa.org/places/452350,
pl-462157,Charybdis,whirlpool,pin,38.26027,15.66038,-750,1999,0,63.2,https://pleiades.stoa.org/places/462157,
pl-452349,Kainys (fort),fort,pin,38.22560,15.64139,-550,-330,0,63.5,https://pleiades.stoa.org/places/452349,
pl-452250,Ad Columnam,station,pin,38.19143,15.65175,-30,640,0,66.2,https://pleiades.stoa.org/places/452250,
pl-462494,Siculum Fretum,"water-open, strait",pin,38.11676,15.59624,-330,2100,0,67.0,https://pleiades.stoa.org/places/462494,
pl-462427,Phoinix/Tamaricii/Palmae,station,pin,37.95402,15.34033,-330,1999,0,67.4,https://pleiades.stoa.org/places/462427,
pl-462210,Francavilla di Sicilia,"sanctuary, settlement",pin,37.90164,15.13593,-550,-30,0,67.5,https://pleiades.stoa.org/places/462210,
pl-452436,Scylla,fort,pin,38.25370,15.71519,-750,1999,0,67.9,https://pleiades.stoa.org/places/452436,
pl-452438,Scyllaeum Pr.,cape,pin,38.25000,15.71667,1700,2100,0,68.2,https://pleiades.stoa.org/places/452438,
pl-462389,Nebrodes M.,mountain,pin,37.93083,14.69417,-30,2100,0,68.5,https://pleiades.stoa.org/places/462389,
pl-462103,Asinius (river),river,pin,37.88600,15.07588,-550,2100,0,68.5,https://pleiades.stoa.org/places/462103,
pl-504285206,"Necropolis near Randazzo, Sicily","cemetery, settlement-modern",pin,37.87606,14.94968,1700,2100,0,69.4,https://pleiades.stoa.org/places/504285206,
pl-462267,Kale Akte,settlement,pin,38.03309,14.45267,-550,-30,0,70.3,https://pleiades.stoa.org/places/462267,
pl-538564218,Terme romane (Regium),bath,pin,38.10714,15.63982,-30,300,0,70.6,https://pleiades.stoa.org/places/538564218,
pl-452416,Rhegion/Regium,settlement,pin,38.10928,15.64393,-750,2100,0,70.8,https://pleiades.stoa.org/places/452416,
pl-453002,Untitled,aqueduct,wash,38.75000,15.75000,-30,640,0,70.8,https://pleiades.stoa.org/places/453002,
pl-631805559,Parco archeologico Griso-Laboccetta,sanctuary,pin,38.11105,15.64903,-750,-550,0,71.0,https://pleiades.stoa.org/places/631805559,
pl-509519515,Odèon/Ekklesiasterion,architecturalcomplex,pin,38.11214,15.65012,-330,-30,0,71.0,https://pleiades.stoa.org/places/509519515,
pl-462123,Calacte,"station, settlement-modern",pin,38.02447,14.44077,-30,2100,0,71.7,https://pleiades.stoa.org/places/462123,
pl-928344916,Castello di Sant'Alessio,fort,pin,37.91359,15.34652,640,1453,0,71.7,https://pleiades.stoa.org/places/928344916,
pl-462271,Kokkynos Pr.,cape,pin,37.91316,15.34847,-330,2100,0,71.8,https://pleiades.stoa.org/places/462271,
pl-452280,Calanna,settlement,pin,38.18487,15.72391,-750,-550,0,72.0,https://pleiades.stoa.org/places/452280,
pl-452467,Tauri(a)num/‘Vaticanum’ Pr.,"cape, lighthouse",pin,38.61937,15.82819,1700,2100,0,73.2,https://pleiades.stoa.org/places/452467,
pl-462280,Letojanni,quarry,pin,37.87950,15.30558,-330,300,0,73.8,https://pleiades.stoa.org/places/462280,
pl-487529761,"Italia, Regio III","regio-augusti, region",wash,38.28633,15.81238,-30,300,0,74.5,https://pleiades.stoa.org/places/487529761,
pl-452264,Arciade,station,pin,38.28633,15.81238,300,640,0,74.5,https://pleiades.stoa.org/places/452264,
pl-452409,Portus Orestis,settlement,pin,38.35242,15.83633,-30,300,0,74.5,https://pleiades.stoa.org/places/452409,
pl-452253,Ad Mallias,station,pin,38.31065,15.82966,-30,640,0,75.1,https://pleiades.stoa.org/places/452253,
pl-462446,Pizzo Cilona,fort-2,pin,37.99351,14.42307,-750,1999,0,75.3,https://pleiades.stoa.org/places/462446,
pl-83060897,Roman Odeum of Tauromenium,odeon,pin,37.85388,15.28807,-30,2099,0,76.0,https://pleiades.stoa.org/places/83060897,
pl-937547559,Roman baths of Taormina,bath,pin,37.85410,15.28907,-30,300,0,76.0,https://pleiades.stoa.org/places/937547559,
pl-462506,Tauromenium,"settlement, theatre",pin,37.85239,15.29212,-550,2100,0,76.2,https://pleiades.stoa.org/places/462506,
pl-937547557,Greek theater of Taormina,theatre,pin,37.85240,15.29225,-330,2099,0,76.2,https://pleiades.stoa.org/places/937547557,
pl-452466,Taurianum,settlement,pin,38.39439,15.87142,-330,2099,0,76.6,https://pleiades.stoa.org/places/452466,
pl-462102,Argennon Akron,cape,pin,37.85157,15.30540,-30,2099,0,76.7,https://pleiades.stoa.org/places/462102,
pl-452366,Leucopetra (cape),cape,pin,38.01991,15.63733,-550,2100,0,76.8,https://pleiades.stoa.org/places/452366,
pl-895009891,Tisia,"unlocated, settlement",wash,38.01958,15.63700,-30,640,0,76.8,https://pleiades.stoa.org/places/895009891,
pl-452365,Leucopetra,station,pin,38.01746,15.63682,-330,640,0,77.0,https://pleiades.stoa.org/places/452365,
pl-462387,Naxus (station),station,pin,37.82534,15.26668,-330,640,0,78.4,https://pleiades.stoa.org/places/462387,
pl-463579,Untitled,bridge,pin,37.81728,15.24140,-30,300,0,78.6,https://pleiades.stoa.org/places/463579,
pl-452379,Metaurum,settlement,pin,38.42500,15.89985,-750,2099,0,78.6,https://pleiades.stoa.org/places/452379,
pl-462386,Naxos (settlement),settlement,pin,37.82249,15.26779,-750,2100,0,78.7,https://pleiades.stoa.org/places/462386,
pl-452429,S. Eufemia,fort,pin,38.26416,15.85426,-750,1999,0,78.7,https://pleiades.stoa.org/places/452429,
pl-452380,Metaurus (river),river,pin,38.40475,15.89942,1700,2100,0,78.8,https://pleiades.stoa.org/places/452380,
pl-452482,Trapeia,settlement,pin,38.67911,15.89627,300,640,0,80.4,https://pleiades.stoa.org/places/452482,
pl-462133,Casale di Maniace di Bronte,villa,pin,37.78723,14.83399,300,640,0,80.4,https://pleiades.stoa.org/places/462133,
pl-452432,S. Teodoro,settlement,pin,38.52333,15.93382,-30,640,0,81.2,https://pleiades.stoa.org/places/452432,
pl-452391,Nicotera,settlement,pin,38.55563,15.93750,-750,640,0,81.7,https://pleiades.stoa.org/places/452391,
pl-454512,Untitled,quarry,wash,38.55563,15.93750,-30,300,0,81.7,https://pleiades.stoa.org/places/454512,
pl-456025,Ad Mallias,"unlocated, station",wash,38.55563,15.93750,-30,640,0,81.7,https://pleiades.stoa.org/places/456025,
pl-452462,Taisia(i),settlement,pin,38.00272,15.70306,-330,300,0,82.3,https://pleiades.stoa.org/places/452462,
pl-462077,Aetna (mountain),"mountain, volcano",pin,37.75723,14.98460,-750,2100,0,82.5,https://pleiades.stoa.org/places/462077,
pl-452479,Torre Galli,"tower-defensive, settlement",pin,38.64500,15.93556,-750,1999,0,82.9,https://pleiades.stoa.org/places/452479,
pl-462093,Amestratus,settlement,pin,37.92954,14.36253,-330,2100,0,84.1,https://pleiades.stoa.org/places/462093,
pl-452290,Castellace,fort,pin,38.31783,15.94047,-550,-30,0,84.2,https://pleiades.stoa.org/places/452290,
pl-462095,Annunziata di Mascali,villa,pin,37.75749,15.19601,-30,300,0,84.2,https://pleiades.stoa.org/places/462095,
pl-462519,Torre del Filosofo,monument,pin,37.73794,15.00042,-30,300,0,84.6,https://pleiades.stoa.org/places/462519,
pl-452323,Emporion,"settlement, port",pin,38.48733,15.97637,-330,300,0,84.8,https://pleiades.stoa.org/places/452323,
pl-452375,Medma,settlement,pin,38.48733,15.97637,-750,2099,0,84.8,https://pleiades.stoa.org/places/452375,
pl-157243532,Agora of Halaesa,"plaza, cemetery, temple-2",pin,37.99783,14.26272,-330,2100,0,84.9,https://pleiades.stoa.org/places/157243532,
pl-462225,Halaesa,"settlement, archaeological-site",pin,37.99871,14.26259,-330,2100,0,84.9,https://pleiades.stoa.org/places/462225,
pl-991353,Sicilia (late Roman province - deprecated),province,wash,37.99808,14.26297,,,0,84.9,https://pleiades.stoa.org/places/991353,
pl-462130,Capitium,"settlement, settlement-modern",pin,37.84841,14.47863,-330,2100,0,85.3,https://pleiades.stoa.org/places/462130,
pl-462226,Halaisos (river),river,pin,37.97795,14.27766,-330,2100,0,85.4,https://pleiades.stoa.org/places/462226,
pl-462819,Untitled,aqueduct,wash,37.75000,15.25000,-30,300,0,86.0,https://pleiades.stoa.org/places/462819,
pl-462820,Untitled,aqueduct,wash,37.75000,15.25000,-30,300,0,86.0,https://pleiades.stoa.org/places/462820,
pl-463577,Untitled,bridge,wash,37.75000,14.75000,-30,300,0,86.0,https://pleiades.stoa.org/places/463577,
pl-462066,Acis (river),river,wash,37.75000,15.25000,-330,300,0,86.0,https://pleiades.stoa.org/places/462066,
pl-462072,Adranios (river),river,wash,37.75000,14.75000,,,0,86.0,https://pleiades.stoa.org/places/462072,
pl-462195,Engyon,settlement,pin,37.78672,14.59144,-550,300,0,86.8,https://pleiades.stoa.org/places/462195,
pl-462433,Piano Fontane,villa,pin,37.98328,14.23635,-30,300,0,87.7,https://pleiades.stoa.org/places/462433,
pl-462155,Cerami,settlement,pin,37.80949,14.50820,-330,-30,0,87.7,https://pleiades.stoa.org/places/462155,
pl-698575698,Punta di Zambrone,archaeological-site,pin,38.71480,15.97195,,,0,87.7,https://pleiades.stoa.org/places/698575698,
pl-452374,Mamertion?,settlement,pin,38.29454,15.98486,-330,1999,0,88.5,https://pleiades.stoa.org/places/452374,
pl-463575,Untitled,bridge,pin,38.01885,14.18013,-30,300,0,89.0,https://pleiades.stoa.org/places/463575,
pl-462320,Monalos (river),river,pin,38.00852,14.17702,-30,2100,0,89.9,https://pleiades.stoa.org/places/462320,
pl-636310449,"Ponte dei Saraceni, Adrano",bridge,pin,37.70093,14.79981,,,0,90.4,https://pleiades.stoa.org/places/636310449,
pl-452331,Halex? (river),river,pin,37.99136,15.81333,1700,2100,0,90.4,https://pleiades.stoa.org/places/452331,
pl-452376,Medma (river),river,pin,38.51879,16.04165,1700,2100,0,90.5,https://pleiades.stoa.org/places/452376,
pl-462313,Mendolito,"settlement, archaeological-site",pin,37.69773,14.80710,-750,2099,0,90.6,https://pleiades.stoa.org/places/462313,
pl-455268,Untitled,road,wash,38.75000,16.00000,-750,640,0,91.2,https://pleiades.stoa.org/places/455268,
pl-455269,Untitled,road,wash,38.75000,16.00000,-330,640,0,91.2,https://pleiades.stoa.org/places/455269,
pl-455271,Untitled,road,wash,38.75000,16.00000,-750,640,0,91.2,https://pleiades.stoa.org/places/455271,
pl-455272,Untitled,road,wash,38.75000,16.00000,-750,-330,0,91.2,https://pleiades.stoa.org/places/455272,
pl-455273,Untitled,road,wash,38.75000,16.00000,-750,-330,0,91.2,https://pleiades.stoa.org/places/455273,
pl-455275,Untitled,road,wash,38.75000,16.00000,-750,-330,0,91.2,https://pleiades.stoa.org/places/455275,
pl-455276,Untitled,road,wash,38.75000,16.00000,-750,640,0,91.2,https://pleiades.stoa.org/places/455276,
pl-455277,Untitled,road,wash,38.75000,16.00000,-750,-330,0,91.2,https://pleiades.stoa.org/places/455277,
pl-455278,Untitled,road,wash,38.75000,16.00000,-750,-30,0,91.2,https://pleiades.stoa.org/places/455278,
pl-455279,Untitled,road,wash,38.75000,16.00000,-750,640,0,91.2,https://pleiades.stoa.org/places/455279,
pl-455280,Untitled,road,wash,38.75000,16.00000,-750,-30,0,91.2,https://pleiades.stoa.org/places/455280,
pl-455281,Untitled,road,wash,38.75000,16.00000,-330,640,0,91.2,https://pleiades.stoa.org/places/455281,
pl-455282,Untitled,road,wash,38.75000,16.00000,-750,-330,0,91.2,https://pleiades.stoa.org/places/455282,
pl-455283,Road segment: Metaurum → Cittanova,road,wash,38.75000,16.00000,-750,-330,0,91.2,https://pleiades.stoa.org/places/455283,
pl-455284,Untitled,road,wash,38.75000,16.00000,-330,640,0,91.2,https://pleiades.stoa.org/places/455284,
pl-455286,Unnamed road segment,road,wash,38.75000,16.00000,-750,-30,0,91.2,https://pleiades.stoa.org/places/455286,
pl-455287,Untitled,road,wash,38.75000,16.00000,-330,300,0,91.2,https://pleiades.stoa.org/places/455287,
pl-155765601,Pollina,settlement-modern,pin,37.99289,14.14580,1700,2100,0,93.1,https://pleiades.stoa.org/places/155765601,
pl-452320,Decastadium?,settlement,pin,37.92071,15.78566,-30,640,0,93.8,https://pleiades.stoa.org/places/452320,
pl-462074,Adranon,"settlement, settlement-modern",pin,37.66197,14.83337,-750,2100,0,94.1,https://pleiades.stoa.org/places/462074,
pl-452348,Kaikinos? (river),river,pin,38.01355,15.89814,1900,2099,0,94.9,https://pleiades.stoa.org/places/452348,
pl-452303,Cittanova,settlement,pin,38.35627,16.08062,-750,1999,0,95.2,https://pleiades.stoa.org/places/452303,
pl-462112,Biancavilla,villa,pin,37.64626,14.86798,-30,300,0,95.5,https://pleiades.stoa.org/places/462112,
pl-462273,Kyamosoros (river),river,pin,37.66349,14.71625,-330,2099,0,96.1,https://pleiades.stoa.org/places/462273,
pl-452337,Hipponion/Vibo Valentia,settlement,pin,38.67558,16.09765,-550,640,0,97.3,https://pleiades.stoa.org/places/452337,
pl-462522,Trecastagni,villa,pin,37.61970,15.07892,-30,300,0,98.0,https://pleiades.stoa.org/places/462522,
pl-462259,Imachara?,settlement,pin,37.74862,14.39811,-330,1999,0,98.4,https://pleiades.stoa.org/places/462259,
pl-462392,Nicosia,settlement,pin,37.74861,14.39813,-330,300,0,98.4,https://pleiades.stoa.org/places/462392,
pl-462154,Cephaloedium,settlement,pin,38.03814,14.02557,-550,2100,0,99.0,https://pleiades.stoa.org/places/462154,
pl-338962038,Mura greche di Hipponion,city-wall,pin,38.68240,16.11911,2000,2099,0,99.3,https://pleiades.stoa.org/places/338962038,
pl-653482567,La Dogana,tomb,pin,37.62523,14.74080,-30,2099,0,99.7,https://pleiades.stoa.org/places/653482567,
pl-462153,Centuripae,settlement,pin,37.62407,14.74002,-550,2100,0,99.8,https://pleiades.stoa.org/places/462153,
pl-916046175,Temple of Augustales at Centuripae,sanctuary,pin,37.62223,14.74109,-30,300,0,100.0,https://pleiades.stoa.org/places/916046175,
pl-452367,Leucosia (island),"island, label, settlement-modern",pin,38.73106,16.11474,-30,2099,0,100.2,https://pleiades.stoa.org/places/452367,
pl-528052483,Castello di Corradino,tomb,pin,37.61848,14.74638,-30,300,0,100.3,https://pleiades.stoa.org/places/528052483,
pl-452358,Lametikos Kolpos,"water-open, bay",pin,38.85000,16.06667,-550,2100,0,100.5,https://pleiades.stoa.org/places/452358,
pl-452448,Sikeloi,"label, people",pin,38.16677,16.07839,-750,-330,0,100.7,https://pleiades.stoa.org/places/452448,
pl-452489,Gulf of Saint Eufemia,"water-open, bay",pin,38.85314,16.07297,-550,2100,0,101.1,https://pleiades.stoa.org/places/452489,
pl-452435,Scyle,"station, settlement-modern",pin,37.93102,15.91796,-330,2100,0,101.7,https://pleiades.stoa.org/places/452435,
pl-462143,Castello S. Filippo,settlement,pin,37.58776,15.14082,-750,-550,0,102.0,https://pleiades.stoa.org/places/462143,
pl-462082,Agyrium,"settlement, fort",pin,37.65624,14.52599,-550,2100,0,102.3,https://pleiades.stoa.org/places/462082,
pl-446438247,Castello di Agira,castle,pin,37.65513,14.52979,640,2099,0,102.3,https://pleiades.stoa.org/places/446438247,
pl-462450,Pizzo S. Angelo,fort,pin,37.98124,14.02439,-330,-30,0,102.5,https://pleiades.stoa.org/places/462450,
pl-462111,Bella Cortina,villa,pin,37.58124,14.87574,-30,1999,0,102.6,https://pleiades.stoa.org/places/462111,
pl-462482,S. Venera al Pozzo,settlement,pin,37.58252,15.15404,-30,640,0,102.7,https://pleiades.stoa.org/places/462482,
pl-657287138,Santa Venera al Pozzo,"sanctuary, settlement, archaeological-site, bath",pin,37.58271,15.15315,1700,2100,0,102.7,https://pleiades.stoa.org/places/657287138,
pl-462335,Monte Castellazzo di Pietralunga,settlement,pin,37.58160,14.84259,-750,-550,0,102.9,https://pleiades.stoa.org/places/462335,
pl-462135,Casalotto,villa,pin,37.58076,15.15054,-30,300,0,102.9,https://pleiades.stoa.org/places/462135,
pl-462502,Symaethus (river),river,pin,37.57725,14.87554,-550,2100,0,103.0,https://pleiades.stoa.org/places/462502,
pl-463578,"Roman bridge, Pietralunga di Paternò",bridge,pin,37.57516,14.86454,-30,300,0,103.3,https://pleiades.stoa.org/places/463578,
pl-462067,Acium,"settlement, station, cape",pin,37.57565,15.17315,-30,2100,0,103.7,https://pleiades.stoa.org/places/462067,
pl-109976884,"Roman temple, Capo Mulini",temple-2,pin,37.57574,15.17321,-30,300,0,103.7,https://pleiades.stoa.org/places/109976884,
pl-462251,Hybla Gereatis,settlement,pin,37.56734,14.90091,-550,2100,0,103.9,https://pleiades.stoa.org/places/462251,
pl-462490,Settefrati,villa,pin,38.02886,13.96688,-30,300,0,103.9,https://pleiades.stoa.org/places/462490,
pl-452400,Palizzi,settlement,pin,37.96704,15.98720,-550,-330,0,104.2,https://pleiades.stoa.org/places/452400,
pl-311205627,Nizzetti,settlement-modern,pin,37.56576,15.13832,1700,2100,0,104.4,https://pleiades.stoa.org/places/311205627,
pl-452346,Italia (region),"region, label",pin,38.39320,16.19801,-750,-330,0,104.7,https://pleiades.stoa.org/places/452346,
pl-341833187,Castello di Poira,fort-2,pin,37.56306,14.81985,640,2100,0,105.2,https://pleiades.stoa.org/places/341833187,
pl-462179,Cyclopum Scopuli Tres,archipelago,pin,37.56040,15.16483,-30,2100,0,105.3,https://pleiades.stoa.org/places/462179,
pl-462453,Poira,settlement,pin,37.55627,14.80824,-750,-330,0,106.1,https://pleiades.stoa.org/places/462453,
pl-462302,Maroneus (mountain),mountain,pin,37.89412,14.02519,-30,2100,0,108.1,https://pleiades.stoa.org/places/462302,
pl-462530,Ulixis Portus,"port, settlement-modern",pin,37.52905,15.11322,-750,2099,0,108.2,https://pleiades.stoa.org/places/462530,
pl-452251,Ad Fluvium Angitulam,station,pin,38.76387,16.20064,-30,640,0,108.3,https://pleiades.stoa.org/places/452251,
pl-764317939,Leonforte,settlement-modern,pin,37.64142,14.39738,1700,2100,0,108.7,https://pleiades.stoa.org/places/764317939,
pl-462318,Misterbianco,"villa, bath",pin,37.51994,15.00193,-30,640,0,108.8,https://pleiades.stoa.org/places/462318,
pl-462106,Assorus,"settlement, settlement-modern",pin,37.62790,14.42389,-330,2100,0,109.0,https://pleiades.stoa.org/places/462106,
pl-452259,Altanum?,settlement,pin,38.15000,16.17485,-550,1999,0,109.2,https://pleiades.stoa.org/places/452259,
pl-452397,Casignana Roman Villa,villa,pin,38.11762,16.15810,-30,2099,0,109.2,https://pleiades.stoa.org/places/452397,
pl-462327,Monte Alburchia di Gangi,"mountain, settlement",pin,37.75699,14.17351,-550,2100,0,109.3,https://pleiades.stoa.org/places/462327,
pl-465910,Herbita,settlement,wash,37.75699,14.17351,-550,-30,0,109.3,https://pleiades.stoa.org/places/465910,
pl-452261,Angitula (river),river,pin,38.76418,16.21776,1700,2100,0,109.8,https://pleiades.stoa.org/places/452261,
pl-462159,"Chrysas, T.",sanctuary,pin,37.63390,14.38722,-330,-30,0,109.9,https://pleiades.stoa.org/places/462159,
pl-116548159,Carmine Roman tomb,tomb,pin,37.50974,15.08881,-30,300,0,110.2,https://pleiades.stoa.org/places/116548159,
pl-540685097,Roman amphitheater of Catania,amphitheatre,pin,37.50740,15.08544,-30,2100,0,110.4,https://pleiades.stoa.org/places/540685097,
pl-452282,Canale,settlement,pin,38.22324,16.22189,-750,1999,0,110.5,https://pleiades.stoa.org/places/452282,
pl-452338,Hipporum,station,pin,37.94721,16.06202,-30,640,0,110.8,https://pleiades.stoa.org/places/452338,
pl-101729909,Roman theater of Catania,theatre,pin,37.50286,15.08357,,,0,110.9,https://pleiades.stoa.org/places/101729909,
pl-462270,Katane/Catina,settlement,pin,37.50296,15.08814,-750,2100,0,110.9,https://pleiades.stoa.org/places/462270,
pl-674092819,Odeon at Catania,odeon,pin,37.50293,15.08284,-30,300,0,110.9,https://pleiades.stoa.org/places/674092819,
pl-981549,Sicilia (Roman province),province-2,wash,37.50296,15.08814,,,0,110.9,https://pleiades.stoa.org/places/981549,
pl-452329,Grotteria,settlement,pin,38.36657,16.26580,-750,1999,0,111.0,https://pleiades.stoa.org/places/452329,
pl-38551021,Roman Forum of Catania,forum,pin,37.50186,15.08158,-30,300,0,111.0,https://pleiades.stoa.org/places/38551021,
pl-991638694,Terme Achilliane,bath,pin,37.50216,15.08767,300,640,0,111.0,https://pleiades.stoa.org/places/991638694,
pl-462092,Amenanus (river),river,pin,37.50107,15.08775,-330,2100,0,111.1,https://pleiades.stoa.org/places/462092,
pl-867317580,Roman theater of Lokroi Epizephyrioi,theatre,pin,38.21592,16.22888,-30,300,0,111.3,https://pleiades.stoa.org/places/867317580,
